address_string,n,coords,google_lat,google_lon,centroid
"100 ROYAL WAY, KANSAS CITY, MO, 63136",9,"39.0421289,-94.4763204",39.0421289,-94.4763204,FALSE
"1200 E RIVERFRONT DR, KANSAS CITY, MO, 64105",9,"39.117912,-94.5724373",39.117912,-94.5724373,FALSE
"1500 BRISTOL AVENUE, KANSAS CITY, MO, 64126",9,"39.0932324,-94.4999055",39.0932324,-94.4999055,FALSE
"1700 INDEPENDENCE, KANSAS CITY, MO, 64111",9,"39.1068906,-94.5619272",39.1068906,-94.5619272,FALSE
"2200 E TRUMAN ROAD, KANSAS CITY, MO, 64108",9,"39.0952024,-94.5558394",39.0952024,-94.5558394,FALSE
"2400 GILLHAM STREET, KANSAS CITY, MO, 64109",9,"39.0706457,-94.5790804",39.0706457,-94.5790804,FALSE
"2400 GILLHAM STREET, KANSAS CITY, MO, 64111",9,"39.0832484,-94.5787829",39.0832484,-94.5787829,FALSE
"3000 MANCHESTER TRAFFICWAY, KANSAS CITY, MO, 64129",9,"39.0697936,-94.4985491",39.0697936,-94.4985491,FALSE
"5000 BLUE RIDGE COURT, KANSAS CITY, MO, 64133",9,"39.0308638,-94.439574",39.0308638,-94.439574,FALSE
"6000 INDEPENDENCE AVENUE S, KANSAS CITY, MO, 64123",9,"39.105453,-94.5108057",39.105453,-94.5108057,FALSE
"7700 STATE LINE ROAD, KANSAS CITY, MO, 64114",9,"38.9888096,-94.6083364",38.9888096,-94.6083364,FALSE
"8000 N DENVER AVENUE, KANSAS CITY, MO, 64119",9,"39.2228356,-94.5183126",39.2228356,-94.5183126,FALSE
"8800 JAMES A REED ROAD, KANSAS CITY, MO, 64133",9,"38.9648309,-94.493837",38.9648309,-94.493837,FALSE
"9200 NE MO 152 HIGHWAY, KANSAS CITY, MO, 64155",9,"39.2449973,-94.4697112",39.2449973,-94.4697112,FALSE
"9900 NE BARRY ROAD, KANSAS CITY, MO, 64157",9,"39.2448451,-94.4618882",39.2448451,-94.4618882,FALSE
"ARARAT DR and EASTWOOD TRAFFICWAY, KANSAS CITY, MO, 64131",9,"39.0308993,-94.5038227",39.0308993,-94.5038227,FALSE
"BLUE PK and EASTWOOD TRAFFICWAY, KANSAS CITY, MO, 64130",9,"39.0295522,-94.5087892",39.0295522,-94.5087892,FALSE
"BLUE RIDGE BOULEVARD and I 470 HIGHWAY, KANSAS CITY, MO, 64134",9,"38.9392597,-94.5098802",38.9392597,-94.5098802,FALSE
"BRUCE R WATKINS DR and E MEYER BOULEVARD, KANSAS CITY, MO, 64132",9,"39.0367464,-94.5424895",39.0367464,-94.5424895,FALSE
"CLEVELAND AVENUE and EMANUEL CLEAVER II BOULEVARD E, KANSAS CITY, MO, 64130",9,"39.038359,-94.5406304",39.038359,-94.5406304,FALSE
"CYPRESS AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",9,"39.1055932,-94.5295373",39.1055932,-94.5295373,FALSE
"E 17 TERRACE and PASEO, KANSAS CITY, MO, 64108",9,"39.0920617,-94.56416",39.0920617,-94.56416,FALSE
"E 19 STREET and PASEO, KANSAS CITY, MO, 64127",9,"39.0898645,-94.5645458",39.0898645,-94.5645458,FALSE
"E 24 STREET and JACKSON AVENUE, KANSAS CITY, MO, 64127",9,"39.0822902,-94.5338184",39.0822902,-94.5338184,FALSE
"E 24 STREET and TOPPING AVENUE, KANSAS CITY, MO, 64128",9,"39.0810152,-94.515419",39.0810152,-94.515419,FALSE
"E 30 STREET and GILLHAM ROAD, KANSAS CITY, MO, 64109",9,"39.0725898,-94.5787932",39.0725898,-94.5787932,FALSE
"E 37 STREET and BROOKLYN AVENUE, KANSAS CITY, MO, 64109",9,"39.0594832,-94.5578588",39.0594832,-94.5578588,FALSE
"E 38 STREET and COLLEGE AVENUE, KANSAS CITY, MO, 64127",9,"39.0569587,-94.545428",39.0569587,-94.545428,FALSE
"E 38 STREET and HIGHLAND AVENUE, KANSAS CITY, MO, 64110",9,"39.0569689,-94.5638951",39.0569689,-94.5638951,FALSE
"E 40 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64129",9,"39.0536362,-94.5536695",39.0536362,-94.5536695,FALSE
"E 43 STREET and TRACY AVENUE, KANSAS CITY, MO, 64109",9,"39.0488185,-94.5699983",39.0488185,-94.5699983,FALSE
"E 59 STREET and SWOPE PK, KANSAS CITY, MO, 64132",9,"39.0187984,-94.5416752",39.0187984,-94.5416752,FALSE
"E 6 STREET and CLEVELAND AVENUE, KANSAS CITY, MO, 64124",9,"39.1050226,-94.5372676",39.1050226,-94.5372676,FALSE
"E 7 STREET and NORTON AVENUE, KANSAS CITY, MO, 64123",9,"39.1039353,-94.5342385",39.1039353,-94.5342385,FALSE
"E 85 STREET and HICKMAN MILLS DR, KANSAS CITY, MO, 64131",9,"38.9728422,-94.5491199",38.9728422,-94.5491199,FALSE
"E 89 STREET and TROOST AVENUE, KANSAS CITY, MO, 64130",9,"38.9662041,-94.5768875",38.9662041,-94.5768875,FALSE
"E GREGORY BOULEVARD and I 435 HIGHWAY, KANSAS CITY, MO, 64133",9,"38.9971665,-94.5026879",38.9971665,-94.5026879,FALSE
"EMANUEL CLEAVER II BOULEVARD and TROOST AVENUE, KANSAS CITY, MO, 64130",9,"39.0416628,-94.5729531",39.0416628,-94.5729531,FALSE
"I 435 HIGHWAY and E TRUMAN ROAD E, KANSAS CITY, MO, 64127",9,"39.0928376,-94.4884931",39.0928376,-94.4884931,FALSE
"I 70 HIGHWAY and JACKSON AVENUE, KANSAS CITY, MO, 64128",9,"39.059103,-94.480943",39.059103,-94.480943,FALSE
"INDEPENDENCE AVENUE and MAPLE BOULEVARD, KANSAS CITY, MO, 64106",9,"39.106612,-94.5585896",39.106612,-94.5585896,FALSE
"INDEPENDENCE AVENUE and MYRTLE AVENUE, KANSAS CITY, MO, 64124",9,"39.1057715,-94.5352509",39.1057715,-94.5352509,FALSE
"INDEPENDENCE AVENUE and PROSPECT AVENUE, KANSAS CITY, MO, 64124",9,"39.1063217,-94.55106",39.1063217,-94.55106,FALSE
"INDIANA AVENUE and E LINWOOD BOULEVARD, KANSAS CITY, MO, 64130",9,"39.0677384,-94.543721",39.0677384,-94.543721,FALSE
"JACKSON AVENUE and E TRUMAN ROAD, KANSAS CITY, MO, 64127",9,"39.0940342,-94.5332254",39.0940342,-94.5332254,FALSE
"SOUTHWEST BOULEVARD and SUMMIT STREET, KANSAS CITY, MO, 64105",9,"39.0847186,-94.5938359",39.0847186,-94.5938359,FALSE
"W 39 STREET and SOUTHWEST TRAFFICWAY, KANSAS CITY, MO, 64110",9,"39.0569108,-94.5953964",39.0569108,-94.5953964,FALSE
"W 39 STREET and WYOMING STREET, KANSAS CITY, MO, 64111",9,"39.0572063,-94.6037399",39.0572063,-94.6037399,FALSE
"100 ARROWHEAD DR, KANSAS CITY, MO, 64128",8,"39.0469707,-94.4841774",39.0469707,-94.4841774,FALSE
"100 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64112",8,"39.0425485,-94.5859529",39.0425485,-94.5859529,FALSE
"10600 STATE LINE ROAD, KANSAS CITY, MO, 64145",8,"38.9740484,-94.6083166",38.9740484,-94.6083166,FALSE
"1100 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64130",8,"39.0416628,-94.5729531",39.0416628,-94.5729531,FALSE
"11600 E US HIGHWAY 40, KANSAS CITY, MO, 64130",8,"39.0458637,-94.4393389",39.0458637,-94.4393389,FALSE
"1400 NE PARVIN ROAD, KANSAS CITY, MO, 64117",8,"39.1687165,-94.5642656",39.1687165,-94.5642656,FALSE
"14500 S 71 HIGHWAY, KANSAS CITY, MO, 64147",8,"38.8636454,-94.5275224",38.8636454,-94.5275224,FALSE
"1700 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64130",8,"39.0430548,-94.5642492",39.0430548,-94.5642492,FALSE
"300 MAIN STREET, KANSAS CITY, MO, 64106",8,"39.1098632,-94.5833704",39.1098632,-94.5833704,FALSE
"3200 DENVER AVENUE, KANSAS CITY, MO, 64110",8,"39.0651431,-94.5226886",39.0651431,-94.5226886,FALSE
"3700 BROADWAY BOULEVARD, KANSAS CITY, MO, 64109",8,"39.0610339,-94.5909395",39.0610339,-94.5909395,FALSE
"3700 S EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64130",8,"39.0386562,-94.5415967",39.0386562,-94.5415967,FALSE
"3800 BLUE RIDGE COURT, KANSAS CITY, MO, 64128",8,"38.8903729,-94.590005",38.8903729,-94.590005,FALSE
"3800 NW 94 STREET, KANSAS CITY, MO, 64154",8,"39.2631649,-94.6266308",39.2631649,-94.6266308,FALSE
"4000 SOUTH BENTON AVENUE, KANSAS CITY, MO, 64128",8,"39.053403,-94.550561",39.053403,-94.550561,FALSE
"4100 BLUE RIDGE COURT, KANSAS CITY, MO, 64129",8,"38.8893608,-94.5795797",38.8893608,-94.5795797,FALSE
"5500 STREET JOHN AVENUE, KANSAS CITY, MO, 64124",8,"39.1124079,-94.5175169",39.1124079,-94.5175169,FALSE
"5800 NW 63 STREET, KANSAS CITY, MO, 64151",8,"39.2091129,-94.6258276",39.2091129,-94.6258276,FALSE
"6300 BROOKSIDE PL, KANSAS CITY, MO, 64114",8,"39.0139693,-94.590614",39.0139693,-94.590614,FALSE
"7300 OAKWOOD DR, KANSAS CITY, MO, 64136",8,"38.9879707,-94.5124897",38.9879707,-94.5124897,FALSE
"7400 STATE LINE ROAD, KANSAS CITY, MO, 64114",8,"38.9944659,-94.6084965",38.9944659,-94.6084965,FALSE
"8000 N BRIGHTON AVENUE, KANSAS CITY, MO, 64155",8,"39.239238,-94.5212147",39.239238,-94.5212147,FALSE
"8000 STATE LINE ROAD, KANSAS CITY, MO, 64114",8,"38.9839666,-94.6082049",38.9839666,-94.6082049,FALSE
"8500 BLUE PK W, KANSAS CITY, MO, 64130",8,"39.0053088,-94.4852127",39.0053088,-94.4852127,FALSE
"9200 NE MO 152 HIGHWAY, KANSAS CITY, MO, 64158",8,"39.2449973,-94.4697112",39.2449973,-94.4697112,FALSE
"9300 NE 115 TERRACE, KANSAS CITY, MO, 64157",8,"39.3029351,-94.4645477",39.3029351,-94.4645477,FALSE
"9900 NE BARRY ROAD, KANSAS CITY, MO, 64158",8,"39.2448451,-94.4618882",39.2448451,-94.4618882,FALSE
"ALLEN STREET and AVENIDA CESAR E. CHA, KANSAS CITY, MO, 64108",8,"39.0860514,-94.5983907",39.0860514,-94.5983907,FALSE
"ANDERSON AVENUE and BELLAIRE AVENUE, KANSAS CITY, MO, 64123",8,"39.1104581,-94.5132338",39.1104581,-94.5132338,FALSE
"ANDERSON AVENUE and HARDESTY AVENUE, KANSAS CITY, MO, 64127",8,"39.1106635,-94.518826",39.1106635,-94.518826,FALSE
"ASKEW AVENUE and E TRUMAN ROAD, KANSAS CITY, MO, 64127",8,"39.0942631,-94.5401297",39.0942631,-94.5401297,FALSE
"ASKEW AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",8,"39.1059039,-94.5390769",39.1059039,-94.5390769,FALSE
"BALES AVENUE and STREET JOHN AVENUE, KANSAS CITY, MO, 64123",8,"39.113167,-94.5401112",39.113167,-94.5401112,FALSE
"BELLEFONTAINE AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64124",8,"39.1061797,-94.5469296",39.1061797,-94.5469296,FALSE
"BENNINGTON AVENUE and ROBERTS STREET, KANSAS CITY, MO, 64123",8,"39.1057875,-94.5051048",39.1057875,-94.5051048,FALSE
"BLUE PK and HARDESTY AVENUE, KANSAS CITY, MO, 64129",8,"39.0600154,-94.5210102",39.0600154,-94.5210102,FALSE
"CHESTNUT TRAFFICWAY and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",8,"39.1062267,-94.5482585",39.1062267,-94.5482585,FALSE
"E 1 STREET and GRAND BOULEVARD, KANSAS CITY, MO, 64105",8,"39.1115859,-94.5809553",39.1115859,-94.5809553,FALSE
"E 118 TERRACE and WINCHESTER AVENUE, KANSAS CITY, MO, 64134",8,"38.9093376,-94.5103444",38.9093376,-94.5103444,FALSE
"E 12 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64108",8,"39.0988571,-94.5514106",39.0988571,-94.5514106,FALSE
"E 17 STREET and PASEO, KANSAS CITY, MO, 64108",8,"39.0928643,-94.5646565",39.0928643,-94.5646565,FALSE
"E 22 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64108",8,"39.073899,-94.5607174",39.073899,-94.5607174,FALSE
"E 27 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64130",8,"39.0771023,-94.5524812",39.0771023,-94.5524812,FALSE
"E 29 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64127",8,"39.0724437,-94.5204437",39.0724437,-94.5204437,FALSE
"E 32 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64130",8,"39.0686887,-94.543683",39.0686887,-94.543683,FALSE
"E 35 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64109",8,"39.0732189,-94.5604928",39.0732189,-94.5604928,FALSE
"E 37 STREET and MONTGALL AVENUE, KANSAS CITY, MO, 64130",8,"39.058988,-94.552237",39.058988,-94.552237,FALSE
"E 37 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64110",8,"39.0593367,-94.553376",39.0593367,-94.553376,FALSE
"E 42 STREET and INDIANA AVENUE, KANSAS CITY, MO, 64128",8,"39.1132276,-94.5419361",39.1132276,-94.5419361,FALSE
"E 44 STREET and PASEO, KANSAS CITY, MO, 64110",8,"39.0470662,-94.5679988",39.0470662,-94.5679988,FALSE
"E 52 STREET and WABASH AVENUE, KANSAS CITY, MO, 64131",8,"39.0319919,-94.5560022",39.0319919,-94.5560022,FALSE
"E 53 TERRACE and MCCOY STREET, KANSAS CITY, MO, 64133",8,"39.0242926,-94.4254255",39.0242926,-94.4254255,FALSE
"E 63 TRAFFICWAY and WINCHESTER AVENUE, KANSAS CITY, MO, 64130",8,"39.0446585,-94.5003028",39.0446585,-94.5003028,FALSE
"E 67 STREET and PASEO, KANSAS CITY, MO, 64130",8,"39.0055093,-94.562164",39.0055093,-94.562164,FALSE
"E 8 STREET and GLADSTONE AVENUE, KANSAS CITY, MO, 64123",8,"39.103318,-94.5460442",39.103318,-94.5460442,FALSE
"E 80 STREET and PASEO, KANSAS CITY, MO, 64130",8,"38.9828184,-94.5668856",38.9828184,-94.5668856,FALSE
"E 85 STREET and FLORA AVENUE, KANSAS CITY, MO, 64132",8,"38.9732209,-94.5708117",38.9732209,-94.5708117,FALSE
"E 9 STREET and HARRISON STREET, KANSAS CITY, MO, 64108",8,"39.1031701,-94.5709864",39.1031701,-94.5709864,FALSE
"E 9 STREET and PASEO, KANSAS CITY, MO, 64106",8,"39.1030011,-94.5633752",39.1030011,-94.5633752,FALSE
"E 9 STREET and SMITH AVENUE, KANSAS CITY, MO, 64124",8,"39.1012188,-94.5123922",39.1012188,-94.5123922,FALSE
"E 98 STREET and BENNINGTON AVENUE, KANSAS CITY, MO, 64130",8,"38.9484428,-94.5122266",38.9484428,-94.5122266,FALSE
"E ARMOUR BOULEVARD and TROOST AVENUE, KANSAS CITY, MO, 64110",8,"39.0632562,-94.5717139",39.0632562,-94.5717139,FALSE
"E BANNISTER ROAD and US HIGHWAY 71, KANSAS CITY, MO, 64132",8,"38.9539738,-94.540806",38.9539738,-94.540806,FALSE
"GRAND BOULEVARD and E TRUMAN ROAD, KANSAS CITY, MO, 64111",8,"39.0957127,-94.5811296",39.0957127,-94.5811296,FALSE
"I 35 HIGHWAY and NE VIVION ROAD, KANSAS CITY, MO, 64119",8,"39.187193,-94.5166458",39.187193,-94.5166458,FALSE
"I 35 N TO NE VIVION RA and NE VIVION ROAD, KANSAS CITY, MO,",8,"39.187594,-94.528032",39.187594,-94.528032,FALSE
"I 70 HIGHWAY ON RA and PASEO, KANSAS CITY, MO, 64106",8,"39.059103,-94.480943",39.059103,-94.480943,FALSE
"INDEPENDENCE AVENUE and INDIANA AVENUE, KANSAS CITY, MO, 64123",8,"39.1060098,-94.5418168",39.1060098,-94.5418168,FALSE
"INDEPENDENCE AVENUE and INDIANA AVENUE, KANSAS CITY, MO, 64127",8,"39.1060098,-94.5418168",39.1060098,-94.5418168,FALSE
"INDEPENDENCE AVENUE and OLIVE STREET, KANSAS CITY, MO, 64127",8,"39.1063868,-94.5532239",39.1063868,-94.5532239,FALSE
"INDIANA AVENUE and E MEYER BOULEVARD, KANSAS CITY, MO, 64132",8,"39.0077883,-94.5470911",39.0077883,-94.5470911,FALSE
"LAWNDALE AVENUE and E TRUMAN ROAD, KANSAS CITY, MO, 64126",8,"39.0940145,-94.5159033",39.0940145,-94.5159033,FALSE
"LONGVIEW ROAD and US HIGHWAY 71, KANSAS CITY, MO, 64134",8,"38.9140437,-94.5082943",38.9140437,-94.5082943,FALSE
"LONGVIEW ROAD and WINCHESTER AVENUE, KANSAS CITY, MO, 64134",8,"38.9152116,-94.5097219",38.9152116,-94.5097219,FALSE
"MILL STREET and WESTPORT ROAD, KANSAS CITY, MO, 64110",8,"39.0524475,-94.5922962",39.0524475,-94.5922962,FALSE
"NE 91 TERRACE and N GLENWOOD AVENUE, KANSAS CITY, MO, 64156",8,"39.2583034,-94.4622259",39.2583034,-94.4622259,FALSE
"NW 68 STREET and N US HIGHWAY 169 RA, KANSAS CITY, MO, 64118",8,"39.2170426,-94.588524",39.2170426,-94.588524,FALSE
"NW ENGLEWOOD ROAD and NW WAUKOMIS DR, KANSAS CITY, MO, 64151",8,"39.1958538,-94.6073846",39.1958538,-94.6073846,FALSE
"OAK STREET and E TRUMAN ROAD, KANSAS CITY, MO, 64106",8,"39.0961519,-94.5787335",39.0961519,-94.5787335,FALSE
"TROOST AVENUE and VOLKER BOULEVARD, KANSAS CITY, MO, 64130",8,"39.0377762,-94.5732458",39.0377762,-94.5732458,FALSE
"W 33 STREET and SOUTHWEST TRAFFICWAY, KANSAS CITY, MO, 64111",8,"39.0677205,-94.594669",39.0677205,-94.594669,FALSE
"W 39 STREET and SOUTHWEST TRAFFICWAY, KANSAS CITY, MO, 64111",8,"39.0569108,-94.5953964",39.0569108,-94.5953964,FALSE
"W 65 STREET and BALTIMORE AVENUE, KANSAS CITY, MO, 64131",8,"39.0103085,-94.589717",39.0103085,-94.589717,FALSE
"100 N ROME CI, KANSAS CITY, MO, 64153",7,"39.2953992,-94.7178678",39.2953992,-94.7178678,FALSE
"100 WORLDS OF FUN DR, KANSAS CITY, MO, 64161",7,"39.1767262,-94.4867155",39.1767262,-94.4867155,FALSE
"1300 E BANNISTER ROAD, KANSAS CITY, MO, 64137",7,"38.9552691,-94.5748162",38.9552691,-94.5748162,FALSE
"2400 GILLHAM STREET, KANSAS CITY, MO, 64110",7,"39.0514275,-94.5794226",39.0514275,-94.5794226,FALSE
"3100 GILLHAM PL, KANSAS CITY, MO, 64110",7,"39.070613,-94.5792292",39.070613,-94.5792292,FALSE
"3300 PARK AVENUE, KANSAS CITY, MO, 64127",7,"39.046534,-94.5575332",39.046534,-94.5575332,FALSE
"4200 N NEWTON AVENUE, KANSAS CITY, MO, 64117",7,"39.1708447,-94.5009715",39.1708447,-94.5009715,FALSE
"4300 NW 79 TERRACE, KANSAS CITY, MO, 64118",7,"39.2390771,-94.6299275",39.2390771,-94.6299275,FALSE
"4400 N WINN ROAD, KANSAS CITY, MO, 64118",7,"39.1736809,-94.5316943",39.1736809,-94.5316943,FALSE
"4500 COLONIAL TERRACE, KANSAS CITY, MO, 64129",7,"39.039145,-94.4862277",39.039145,-94.4862277,FALSE
"4600 E TRUMAN ROAD, KANSAS CITY, MO, 64126",7,"39.0942278,-94.5288464",39.0942278,-94.5288464,FALSE
"5000 BLUE RIDGE COURT, KANSAS CITY, MO,",7,"39.0308638,-94.439574",39.0308638,-94.439574,FALSE
"5900 SWOPE PK, KANSAS CITY, MO, 64132",7,"39.0182392,-94.5433449",39.0182392,-94.5433449,FALSE
"8500 STATE LINE ROAD, KANSAS CITY, MO, 64111",7,"39.0543567,-94.6073051",39.0543567,-94.6073051,FALSE
"95 STREET and N AMBASSADOR, KANSAS CITY, MO, 64154",7,"39.2639105,-94.6515557",39.2639105,-94.6515557,FALSE
"AVENIDA CESAR E. CHA and WEST PENNWAY, KANSAS CITY, MO, 64108",7,"39.0875214,-94.5933352",39.0875214,-94.5933352,FALSE
"BALES AVENUE and GARNER AVENUE, KANSAS CITY, MO, 64123",7,"39.1086743,-94.540319",39.1086743,-94.540319,FALSE
"BALTIMORE AVENUE and W TRUMAN ROAD, KANSAS CITY, MO, 64106",7,"39.0964474,-94.5845093",39.0964474,-94.5845093,FALSE
"BENTON BOULEVARD and E LINWOOD BOULEVARD, KANSAS CITY, MO, 64128",7,"39.067942,-94.5494768",39.067942,-94.5494768,FALSE
"BLUE PK and KENSINGTON AVENUE, KANSAS CITY, MO, 64131",7,"39.0346434,-94.5339083",39.0346434,-94.5339083,FALSE
"E 109 STREET and RAYTOWN ROAD, KANSAS CITY, MO, 64134",7,"38.9221315,-94.4753881",38.9221315,-94.4753881,FALSE
"E 18 STREET and BENTON BOULEVARD, KANSAS CITY, MO, 64124",7,"39.0907454,-94.549631",39.0907454,-94.549631,FALSE
"E 18 STREET and OAK STREET, KANSAS CITY, MO, 64106",7,"39.0916401,-94.5789595",39.0916401,-94.5789595,FALSE
"E 20 STREET and MCGEE STREET, KANSAS CITY, MO, 64106",7,"39.0889403,-94.5802991",39.0889403,-94.5802991,FALSE
"E 22 STREET and PASEO, KANSAS CITY, MO, 64109",7,"39.0859821,-94.5654909",39.0859821,-94.5654909,FALSE
"E 27 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64110",7,"39.0771023,-94.5524812",39.0771023,-94.5524812,FALSE
"E 28 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64128",7,"39.0753064,-94.5525608",39.0753064,-94.5525608,FALSE
"E 34 STREET and PASEO, KANSAS CITY, MO, 64111",7,"39.0636876,-94.5525655",39.0636876,-94.5525655,FALSE
"E 35 STREET and WABASH AVENUE, KANSAS CITY, MO, 64130",7,"39.0626781,-94.5543589",39.0626781,-94.5543589,FALSE
"E 43 STREET and SOUTH BENTON AVENUE, KANSAS CITY, MO, 64128",7,"39.0480988,-94.5505108",39.0480988,-94.5505108,FALSE
"E 53 TERRACE and BROOKSIDE BOULEVARD, KANSAS CITY, MO, 64112",7,"39.0300237,-94.584391",39.0300237,-94.584391,FALSE
"E 7 STREET and MONROE AVENUE, KANSAS CITY, MO, 64123",7,"39.1040907,-94.5388286",39.1040907,-94.5388286,FALSE
"E 8 STREET and PASEO, KANSAS CITY, MO, 64106",7,"39.1038644,-94.5637821",39.1038644,-94.5637821,FALSE
"E 9 STREET and PASEO, KANSAS CITY, MO, 64123",7,"39.1028526,-94.5792626",39.1028526,-94.5792626,FALSE
"E ARMOUR BOULEVARD and VIRGINIA AVENUE, KANSAS CITY, MO, 64109",7,"39.0631411,-94.5683845",39.0631411,-94.5683845,FALSE
"E GREGORY BOULEVARD and PROSPECT AVENUE, KANSAS CITY, MO, 64130",7,"38.9980331,-94.5568984",38.9980331,-94.5568984,FALSE
"E MEYER BOULEVARD and PROSPECT AVENUE, KANSAS CITY, MO, 64132",7,"39.0070658,-94.5564238",39.0070658,-94.5564238,FALSE
"I 70 HIGHWAY and MANCHESTER TRAFFICWAY, KANSAS CITY, MO, 64130",7,"39.0647532,-94.5003073",39.0647532,-94.5003073,FALSE
"INDEPENDENCE AVENUE and OLIVE STREET, KANSAS CITY, MO, 64109",7,"39.1063868,-94.5532239",39.1063868,-94.5532239,FALSE
"INDEPENDENCE AVENUE and PARK AVENUE, KANSAS CITY, MO, 64124",7,"39.1064337,-94.5544358",39.1064337,-94.5544358,FALSE
"INDEPENDENCE AVENUE and PARK AVENUE, KANSAS CITY, MO, 64125",7,"39.1064337,-94.5544358",39.1064337,-94.5544358,FALSE
"SOUTHWEST TRAFFICWAY and WESTPORT ROAD, KANSAS CITY, MO, 64111",7,"39.0502693,-94.5977201",39.0502693,-94.5977201,FALSE
"STREET JOHN AVENUE and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64124",7,"39.1126894,-94.5256841",39.1126894,-94.5256841,FALSE
"W 31 STREET and SOUTHWEST TRAFFICWAY, KANSAS CITY, MO,",7,"39.0714064,-94.5944864",39.0714064,-94.5944864,FALSE
"W 39 TERRACE and SOUTHWEST TRAFFICWAY, KANSAS CITY, MO, 64111",7,"39.0559942,-94.5956164",39.0559942,-94.5956164,FALSE
"W 40 TERRACE and PENNSYLVANIA AVENUE, KANSAS CITY, MO, 64111",7,"39.0536504,-94.5920784",39.0536504,-94.5920784,FALSE
"W 50 STREET and WYANDOTTE STREET, KANSAS CITY, MO, 64112",7,"39.0367808,-94.5895458",39.0367808,-94.5895458,FALSE
"100 59 STREET SWOPE PKWY, KANSAS CITY, MO, 64130",6,"39.0184845,-94.5325278",39.0184845,-94.5325278,FALSE
"100 70 E 23RD, KANSAS CITY, MO, 64124",6,"39.1451531,-94.5792633",39.1451531,-94.5792633,FALSE
"100 ARROWHEAD DR, KANSAS CITY, MO,",6,"39.0469707,-94.4841774",39.0469707,-94.4841774,FALSE
"100 E 13 STREET, KANSAS CITY, MO, 64108",6,"39.0985714,-94.5821361",39.0985714,-94.5821361,FALSE
"100 JANSSEN PL, KANSAS CITY, MO, 64109",6,"39.059179,-94.5782745",39.059179,-94.5782745,FALSE
"100 N NASSAU CI, KANSAS CITY, MO, 64153",6,"39.3045517,-94.7093088",39.3045517,-94.7093088,FALSE
"100 WORLDS OF FUN DR, KANSAS CITY, MO, 64119",6,"39.1767262,-94.4867155",39.1767262,-94.4867155,FALSE
"10900 NE 104 STREET, KANSAS CITY, MO, 64156",6,"39.280995,-94.4462526",39.280995,-94.4462526,FALSE
"11600 E US HIGHWAY 40, KANSAS CITY, MO, 64110",6,"39.0458637,-94.4393389",39.0458637,-94.4393389,FALSE
"1300 N GRAND BOULEVARD, KCMO, MO, 64111",6,"39.0984088,-94.5812328",39.0984088,-94.5812328,FALSE
"1300 NE PARVIN ROAD, KANSAS CITY, MO, 64117",6,"39.170823,-94.564735",39.170823,-94.564735,FALSE
"1300 WALNUT STREET, KANSAS CITY, MO, 64111",6,"39.0985581,-94.5821488",39.0985581,-94.5821488,FALSE
"13000 E US HIGHWAY 40, KANSAS CITY, MO, 64133",6,"39.0377715,-94.4267499",39.0377715,-94.4267499,FALSE
"13000 STATE LINE ROAD, KANSAS CITY, MO, 64145",6,"38.8921375,-94.6073673",38.8921375,-94.6073673,FALSE
"1500 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64111",6,"39.0427252,-94.5656448",39.0427252,-94.5656448,FALSE
"1600 NW 88 STREET, KANSAS CITY, MO, 64154",6,"39.2528038,-94.6071511",39.2528038,-94.6071511,FALSE
"200 W 6TH, KANSAS CITY, MO, 64105",6,"39.1064253,-94.5852775",39.1064253,-94.5852775,FALSE
"300 MAPLE STREET, HOLT, MO, 64124",6,"39.4536424,-94.339556",39.4536424,-94.339556,FALSE
"3100 PARK AVENUE, KANSAS CITY, MO, 64127",6,"39.069443,-94.556123",39.069443,-94.556123,FALSE
"3500 N MAIN STREET, KANSAS CITY, MO, 64118",6,"39.1576431,-94.5827314",39.1576431,-94.5827314,FALSE
"3800 BLUE RIDGE COURT, KANSAS CITY, MO, 64134",6,"38.8903729,-94.590005",38.8903729,-94.590005,FALSE
"3800 E TRUMAN ROAD, KANSAS CITY, MO, 64126",6,"39.0942167,-94.5378172",39.0942167,-94.5378172,FALSE
"3900 CHELSEA STREET, KANSAS CITY, MO, 64128",6,"39.0553148,-94.5273157",39.0553148,-94.5273157,FALSE
