id,o_address,o_city,o_state,o_zip,status,quality,m_address,m_city,m_state,m_zip,long,lat,not_sure,L_R
1,COMMUNITY / LARGE,LOUISVILLE,KY,40056,No_Match,,,,,,,,,
2,4800 OUTER LOOP,LOUISVILLE,KY,40219,Match,Exact,4800 Outer Loop,LOUISVILLE,KY,40219,-85.671585,38.13783,96859296,R
3,100 OUTER LOOP,LOUISVILLE,KY,40214,Match,Exact,100 Outer Loop,LOUISVILLE,KY,40214,-85.7947,38.12756,96849433,R
4,7900 SHELBYVILLE RD,LOUISVILLE,KY,40222,Match,Exact,7900 Shelbyville Rd,LOUISVILLE,KY,40222,-85.60663,38.24881,96893773,R
5,7100 RAGGARD RD,LOUISVILLE,KY,40216,No_Match,,,,,,,,,
6,2700 W BROADWAY,LOUISVILLE,KY,40211,Match,Exact,2700 W Broadway,LOUISVILLE,KY,40211,-85.79668,38.249508,96841364,L
7,11900 STANDIFORD PLAZA DR,LOUISVILLE,KY,40229,Match,Exact,11900 Standiford Plaza Dr,LOUISVILLE,KY,40229,-85.66746,38.089622,96915649,R
8,7100 CEDAR SPRINGS BLVD,LOUISVILLE,KY,40291,Match,Exact,7100 Cedar Springs Blvd,LOUISVILLE,KY,40291,-85.58501,38.14517,96919720,R
800,800 SUTCLIFFE AVE,LOUISVILLE,KY,40211,Match,Exact,800 Sutcliffe Ave,LOUISVILLE,KY,40211,-85.81181,38.24794,96836263,R
9,COMMUNITY / LARGE,LOUISVILLE,KY,NA,No_Match,,,,,,,,,
801,DIXIE HWY / PENDLETON RD,LOUISVILLE,KY,40272,No_Match,,,,,,,,,
802,1400 BEECH ST,LOUISVILLE,KY,40211,Match,Exact,1400 Beech St,LOUISVILLE,KY,40211,-85.80481,38.234303,96842670,R
803,1500 BERRY BLVD,LOUISVILLE,KY,40215,Match,Exact,1500 Berry Blvd,LOUISVILLE,KY,40215,-85.7883,38.196457,96843506,L
804,2200 W MARKET ST,LOUISVILLE,KY,40212,Match,Exact,2200 W Market St,LOUISVILLE,KY,40212,-85.786644,38.258533,96841740,L
805,2400 LINDBERGH DR,LOUISVILLE,KY,40208,Match,Exact,2400 Lindbergh Dr,LOUISVILLE,KY,40208,-85.77441,38.21591,96844195,R
806,4200 TAYLOR BLVD,LOUISVILLE,KY,40215,Match,Exact,4200 Taylor Blvd,LOUISVILLE,KY,40215,-85.78327,38.179546,96848658,R
807,5500 INDIAN OAKS CIR,LOUISVILLE,KY,40219,Match,Exact,5500 Indian Oaks Cir,LOUISVILLE,KY,40219,-85.68537,38.169254,614090914,R
808,700 W MAIN ST,LOUISVILLE,KY,40202,Match,Exact,700 W Main St,LOUISVILLE,KY,40202,-85.76157,38.257153,96842523,L
809,9500 LAMBORNE BLVD,LOUISVILLE,KY,40272,Match,Exact,9500 Lamborne Blvd,LOUISVILLE,KY,40272,-85.81356,38.113316,96840173,L
1000,1000 MARY ST,LOUISVILLE,KY,40204,Match,Exact,1000 Mary St,LOUISVILLE,KY,40204,-85.73704,38.2339,618511676,R
810,BARDSTOWN RD / S HURSTBOURNE PKY,LOUISVILLE,KY,40291,No_Match,,,,,,,,,
811,N 35TH ST / BANK ST,LOUISVILLE,KY,40212,No_Match,,,,,,,,,
812,1000 S 3RD ST,LOUISVILLE,KY,40203,Match,Exact,1000 S 3rd St,LOUISVILLE,KY,40203,-85.758,38.238678,96845754,R
813,1300 LEXINGTON RD,LOUISVILLE,KY,40204,Match,Exact,1300 Lexington Rd,LOUISVILLE,KY,40204,-85.72727,38.25021,96884030,R
814,2200 GOLDSMITH LN,LOUISVILLE,KY,40218,Match,Exact,2200 Goldsmith Ln,LOUISVILLE,KY,40218,-85.66887,38.208546,96854071,R
815,4100 HAZELWOOD AVE,LOUISVILLE,KY,40215,Match,Exact,4100 Hazelwood Ave,LOUISVILLE,KY,40215,-85.78782,38.183544,618509426,R
816,4100 OUTER LOOP,LOUISVILLE,KY,40219,Match,Exact,4100 Outer Loop,LOUISVILLE,KY,40219,-85.68664,38.138424,96893544,L
817,600 ATWOOD ST,LOUISVILLE,KY,40217,Match,Exact,600 Atwood St,LOUISVILLE,KY,40217,-85.74906,38.21534,618510909,R
818,900 E BROADWAY,LOUISVILLE,KY,40204,Match,Exact,900 E Broadway,LOUISVILLE,KY,40204,-85.7374,38.244514,96846220,R
819,N 22ND ST / BANK ST,LOUISVILLE,KY,40203,No_Match,,,,,,,,,
820,1800 GREENWOOD AVE,LOUISVILLE,KY,40210,Match,Exact,1800 Greenwood Ave,LOUISVILLE,KY,40210,-85.78539,38.24082,618514614,L
821,2500 W CHESTNUT ST,LOUISVILLE,KY,40211,Match,Exact,2500 W Chestnut St,LOUISVILLE,KY,40211,-85.793205,38.252846,96841656,L
822,2900 BRINKEY WAY,LOUISVILLE,KY,40218,Match,Exact,2900 Brinkey Way,LOUISVILLE,KY,40218,-85.64181,38.20842,96856681,R
823,300 IDLEWYLDE DR,LOUISVILLE,KY,40206,Match,Exact,300 Idlewylde Dr,LOUISVILLE,KY,40206,-85.700264,38.258446,611231529,L
824,4100 S 3RD ST,LOUISVILLE,KY,40214,Match,Exact,4100 S 3rd St,LOUISVILLE,KY,40214,-85.76504,38.196697,96844590,R
825,7200 YORKTOWN RD,LOUISVILLE,KY,40214,Match,Exact,7200 Yorktown Rd,LOUISVILLE,KY,40214,-85.75644,38.140408,96850837,R
826,900 CHARLES ST,LOUISVILLE,KY,40204,Match,Exact,900 Charles St,LOUISVILLE,KY,40204,-85.738304,38.23176,96846409,R
827,1300 CLARA AVE,LOUISVILLE,KY,40215,Match,Exact,1300 Clara Ave,LOUISVILLE,KY,40215,-85.782684,38.199715,618508490,L
828,1300 S 1ST ST,LOUISVILLE,KY,40208,Match,Exact,1300 S 1st St,LOUISVILLE,KY,40208,-85.755745,38.232376,96845898,R
829,3200 CHINQUAPIN LN,LOUISVILLE,KY,40219,Match,Exact,3200 Chinquapin Ln,LOUISVILLE,KY,40219,-85.69938,38.16673,96880538,L
830,400 M ST,LOUISVILLE,KY,40208,Match,Exact,400 M St,LOUISVILLE,KY,40208,-85.76492,38.209015,96844495,L
831,500 W ST CATHERINE ST,LOUISVILLE,KY,40203,Match,Exact,500 W Saint Catherine St,LOUISVILLE,KY,40203,-85.76136,38.237362,96843955,L
832,5000 WABASH PL,LOUISVILLE,KY,40214,Match,Exact,5000 Wabash Pl,LOUISVILLE,KY,40214,-85.7591,38.175938,96850159,R
833,7400 JEFFERSON BLVD,LOUISVILLE,KY,40219,Match,Exact,7400 Jefferson Blvd,LOUISVILLE,KY,40219,-85.67478,38.143612,96870407,L
834,900 BARRET AVE,LOUISVILLE,KY,40204,Match,Exact,900 Barret Ave,LOUISVILLE,KY,40204,-85.73119,38.240246,618511728,R
835,S 13TH ST / W JEFFERSON ST,LOUISVILLE,KY,40203,No_Match,,,,,,,,,
836,2200 GERALD CT,LOUISVILLE,KY,40218,Match,Exact,2200 Gerald Ct,LOUISVILLE,KY,40218,-85.661804,38.200325,96871639,R
837,2200 W MADISON ST,LOUISVILLE,KY,40211,Match,Exact,2200 W Madison St,LOUISVILLE,KY,40211,-85.787575,38.25333,96841737,L
838,2700 GRAND AVE,LOUISVILLE,KY,40211,Match,Exact,2700 Grand Ave,LOUISVILLE,KY,40211,-85.798,38.240677,632852361,L
839,5400 BARDSTOWN RD,LOUISVILLE,KY,40291,Match,Exact,5400 Bardstown Rd,LOUISVILLE,KY,40291,-85.60387,38.168095,96866498,R
840,12600 E ORELL RD,LOUISVILLE,KY,40272,Match,Exact,12600 E Orell Rd,LOUISVILLE,KY,40272,-85.879265,38.072987,96861535,R
841,12600 TAYLORSVILLE RD,LOUISVILLE,KY,40299,Match,Exact,12600 Taylorsville Rd,LOUISVILLE,KY,40299,-85.51991,38.187386,96908675,R
600,4700 BARDSTOWN RD,LOUISVILLE,KY,40218,Match,Exact,4700 Bardstown Rd,LOUISVILLE,KY,40218,-85.62423,38.17972,96860095,R
842,1400 S FLOYD ST,LOUISVILLE,KY,40208,Match,Exact,1400 S Floyd St,LOUISVILLE,KY,40208,-85.75273,38.228172,96887895,R
601,500 BRENTWOOD AVE,LOUISVILLE,KY,40215,Match,Exact,500 Brentwood Ave,LOUISVILLE,KY,40215,-85.76849,38.19483,618509529,L
843,1500 W JEFFERSON ST,LOUISVILLE,KY,40203,Match,Exact,1500 W Jefferson St,LOUISVILLE,KY,40203,-85.775246,38.25583,96842218,L
602,900 DIXIE HWY,LOUISVILLE,KY,40210,Match,Exact,900 Dixie Hwy,LOUISVILLE,KY,40210,-85.78426,38.24364,96843535,R
844,4200 FLINTLOCK DR,LOUISVILLE,KY,40216,Match,Exact,4200 Flintlock Dr,LOUISVILLE,KY,40216,-85.8349,38.160328,96894883,R
603,1 ARENA PLZ,LOUISVILLE,KY,40202,No_Match,,,,,,,,,
845,500 LILLY AVE,LOUISVILLE,KY,40217,Match,Exact,500 Lilly Ave,LOUISVILLE,KY,40217,-85.75091,38.2135,96846677,R
604,1 NICHOLS DR,LOUISVILLE,KY,40215,Match,Exact,1 Nichols Dr,LOUISVILLE,KY,40215,-85.7983,38.19524,96847903,L
846,500 PHILLIPS LN,LOUISVILLE,KY,40209,No_Match,,,,,,,,,
605,100 RIVER RD,LOUISVILLE,KY,40202,No_Match,,,,,,,,,
847,S 5TH ST / W CHESTNUT ST,LOUISVILLE,KY,40202,No_Match,,,,,,,,,
606,2200 BARDSTOWN RD,LOUISVILLE,KY,40205,Match,Exact,2200 Bardstown Rd,LOUISVILLE,KY,40205,-85.693924,38.224545,96852935,R
848,S 5TH ST / W LIBERTY ST,LOUISVILLE,KY,40202,No_Match,,,,,,,,,
607,300 S 1ST ST,LOUISVILLE,KY,40202,Match,Exact,300 S 1st St,LOUISVILLE,KY,40202,-85.752075,38.253254,96844791,R
849,WF - GREAT LAWN,LOUISVILLE,KY,40202,No_Match,,,,,,,,,
608,400 MARRET AVE,LOUISVILLE,KY,40208,Match,Exact,400 Marret Ave,LOUISVILLE,KY,40208,-85.750145,38.229935,618510207,R
609,4000 W MARKET ST,LOUISVILLE,KY,40212,Match,Exact,4000 W Market St,LOUISVILLE,KY,40212,-85.815506,38.26244,96836104,L
850,11300 BOLD FORBES BLVD,LOUISVILLE,KY,40272,Match,Exact,11300 Bold Forbes Blvd,LOUISVILLE,KY,40272,-85.852066,38.09127,96915801,R
851,11300 POWHATAN CT,LOUISVILLE,KY,40241,Match,Exact,11300 Powhatan Ct,LOUISVILLE,KY,40241,-85.54143,38.303665,96878919,L
610,S 15TH ST / W JEFFERSON ST,LOUISVILLE,KY,40203,No_Match,,,,,,,,,
852,1200 DAHL RD,LOUISVILLE,KY,40213,Match,Exact,1200 Dahl Rd,LOUISVILLE,KY,40213,-85.697495,38.174435,96857723,R
611,1100 DIXIE HWY,LOUISVILLE,KY,40210,Match,Exact,1100 Dixie Hwy,LOUISVILLE,KY,40210,-85.78576,38.23988,96843069,R
853,1500 ARLING AVE,LOUISVILLE,KY,40215,Match,Exact,1500 Arling Ave,LOUISVILLE,KY,40215,-85.786644,38.17379,96848238,L
612,1100 EASTERN PKY,LOUISVILLE,KY,40217,Match,Exact,1100 Eastern Pkwy,LOUISVILLE,KY,40217,-85.73013,38.223984,613514435,R
854,200 N 17TH ST,LOUISVILLE,KY,40203,Match,Exact,200 N 17th St,LOUISVILLE,KY,40203,-85.77782,38.26038,96842021,L
613,1400 CLARA AVE,LOUISVILLE,KY,40215,Match,Exact,1400 Clara Ave,LOUISVILLE,KY,40215,-85.78479,38.199783,618508491,L
855,2600 PORTLAND AVE,LOUISVILLE,KY,40212,Match,Exact,2600 Portland Ave,LOUISVILLE,KY,40212,-85.78986,38.271015,96841485,L
614,1400 S 6TH ST,LOUISVILLE,KY,40208,Match,Exact,1400 S 6th St,LOUISVILLE,KY,40208,-85.7647,38.22944,96910861,R
856,2700 RODMAN ST,LOUISVILLE,KY,40208,Match,Exact,2700 Rodman St,LOUISVILLE,KY,40208,-85.769646,38.21085,96844424,R
615,2000 PORTLAND AVE,LOUISVILLE,KY,40203,Match,Exact,2000 Portland Ave,LOUISVILLE,KY,40203,-85.7805,38.266865,96974324,L
857,3100 ST ANTHONY GARDENS DR,LOUISVILLE,KY,40214,Match,Non_Exact,3100 Saint Anthony Garden Dr,LOUISVILLE,KY,40214,-85.81645,38.146557,96904319,R
616,3400 BARDSTOWN RD,LOUISVILLE,KY,40218,Match,Exact,3400 Bardstown Rd,LOUISVILLE,KY,40218,-85.66716,38.206215,96854176,R
858,5000 SHELBYVILLE RD,LOUISVILLE,KY,40207,Match,Exact,5000 Shelbyville Rd,LOUISVILLE,KY,40207,-85.624985,38.250374,96886038,R
617,3600 MALL RD,LOUISVILLE,KY,40218,Match,Exact,3600 Mall Rd,LOUISVILLE,KY,40218,-85.67025,38.19981,96881537,L
859,5500 YUCCA LN,LOUISVILLE,KY,40258,Match,Exact,5500 Yucca Ln,LOUISVILLE,KY,40258,-85.85833,38.14611,96838649,L
618,400 WEST CT,LOUISVILLE,KY,40203,No_Match,,,,,,,,,
619,7200 HILL PARK WAY,LOUISVILLE,KY,40220,Match,Exact,7200 Hill Park Way,LOUISVILLE,KY,40220,-85.62472,38.21448,96929242,R
860,600 LYNN ST,LOUISVILLE,KY,40217,Match,Exact,600 Lynn St,LOUISVILLE,KY,40217,-85.74965,38.216,618510889,R
861,700 S CLAY ST,LOUISVILLE,KY,40203,Match,Exact,700 S Clay St,LOUISVILLE,KY,40203,-85.74156,38.244797,618510076,R
620,1100 S 8TH ST,LOUISVILLE,KY,40203,Match,Exact,1100 S 8th St,LOUISVILLE,KY,40203,-85.76659,38.237877,618513679,R
862,900 S FLOYD ST,LOUISVILLE,KY,40203,Match,Exact,900 S Floyd St,LOUISVILLE,KY,40203,-85.75049,38.240917,618510123,R
621,1100 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40203,Match,Exact,1100 W Muhammad Ali Blvd,LOUISVILLE,KY,40203,-85.76921,38.252407,96842435,R
863,1000 BARRET AVE,LOUISVILLE,KY,40204,Match,Exact,1000 Barret Ave,LOUISVILLE,KY,40204,-85.728264,38.23649,619884345,R
622,1400 S 9TH ST,LOUISVILLE,KY,40208,Match,Non_Exact,1400 S 9th St,LOUISVILLE,KY,40210,-85.76968,38.229916,96910819,R
864,1000 E KENTUCKY ST,LOUISVILLE,KY,40204,Match,Exact,1000 E Kentucky St,LOUISVILLE,KY,40204,-85.736694,38.235928,618511682,R
623,2200 HOLIDAY MANOR CTR,LOUISVILLE,KY,40222,Match,Exact,2200 Holiday Manor Center,LOUISVILLE,KY,40222,-85.63237,38.28384,96934373,L
865,1600 S 3RD ST,LOUISVILLE,KY,40208,Match,Exact,1600 S 3rd St,LOUISVILLE,KY,40208,-85.76051,38.22445,96844098,R
624,3300 NOE WAY,LOUISVILLE,KY,40220,Match,Exact,3300 Noe Way,LOUISVILLE,KY,40220,-85.64405,38.213673,96856661,R
866,3400 GLENDALE AVE,LOUISVILLE,KY,40215,Match,Exact,3400 Glendale Ave,LOUISVILLE,KY,40215,-85.79083,38.20146,96843470,L
625,400 E ORMSBY AVE,LOUISVILLE,KY,40203,Match,Exact,400 E Ormsby Ave,LOUISVILLE,KY,40203,-85.74997,38.230976,618510205,R
867,3600 GEORGETOWN PL,LOUISVILLE,KY,40215,Match,Exact,3600 Georgetown Pl,LOUISVILLE,KY,40215,-85.79347,38.19472,96848037,R
626,1000 E ST CATHERINE ST,LOUISVILLE,KY,40204,Match,Exact,1000 E St Catherine St,LOUISVILLE,KY,40204,-85.73687,38.234905,618511679,R
868,500 EASTERN PKY,LOUISVILLE,KY,40217,Match,Exact,500 Eastern Pkwy,LOUISVILLE,KY,40217,-85.75124,38.211555,613514029,R
627,1000 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40203,Match,Exact,1000 W Muhammad Ali Blvd,LOUISVILLE,KY,40203,-85.76753,38.252228,96842455,R
869,5100 QUAIL CT,LOUISVILLE,KY,40213,Match,Exact,5100 Quail Ct,LOUISVILLE,KY,40213,-85.694435,38.17752,96857770,L
628,1400 BERRY BLVD,LOUISVILLE,KY,40215,Match,Exact,1400 Berry Blvd,LOUISVILLE,KY,40215,-85.785675,38.196377,613514549,L
629,1500 W MARKET ST,LOUISVILLE,KY,40203,Match,Exact,1500 W Market St,LOUISVILLE,KY,40203,-85.77506,38.257236,96842202,L
870,700 BURTON AVE,LOUISVILLE,KY,40208,Match,Exact,700 Burton Ave,LOUISVILLE,KY,40208,-85.770424,38.20651,618507417,L
871,700 S SHELBY ST,LOUISVILLE,KY,40203,Match,Exact,700 S Shelby St,LOUISVILLE,KY,40203,-85.73953,38.24465,618512229,R
630,1700 DIXDALE AVE,LOUISVILLE,KY,40210,Match,Exact,1700 Dixdale Ave,LOUISVILLE,KY,40210,-85.788506,38.221878,96843171,L
872,7000 BRONNER CIR,LOUISVILLE,KY,40218,Match,Exact,7000 Bronner Cir,LOUISVILLE,KY,40218,-85.626335,38.18483,96991445,R
631,2500 W JEFFERSON ST,LOUISVILLE,KY,40212,Match,Exact,2500 W Jefferson St,LOUISVILLE,KY,40212,-85.79282,38.257793,96841641,L
873,100 E MARKET ST,LOUISVILLE,KY,40202,Match,Exact,100 E Market St,LOUISVILLE,KY,40202,-85.751724,38.25466,96844787,R
632,4400 CHURCHMAN AVE,LOUISVILLE,KY,40215,Match,Exact,4400 Churchman Ave,LOUISVILLE,KY,40215,-85.792564,38.178116,96848166,R
874,1400 ARCADE AVE,LOUISVILLE,KY,40215,Match,Exact,1400 Arcade Ave,LOUISVILLE,KY,40215,-85.78405,38.2055,96990997,L
633,9800 VIEUX CARRE DR,LOUISVILLE,KY,40223,No_Match,,,,,,,,,
875,2200 W MAIN ST,LOUISVILLE,KY,40212,Match,Exact,2200 W Main St,LOUISVILLE,KY,40212,-85.7864,38.259922,96841590,L
634,1800 FRANKFORT AVE,LOUISVILLE,KY,40206,Match,Exact,1800 Frankfort Ave,LOUISVILLE,KY,40206,-85.716606,38.256767,96845609,R
876,2500 MAGAZINE ST,LOUISVILLE,KY,40211,Match,Exact,2500 Magazine St,LOUISVILLE,KY,40211,-85.793274,38.251522,96841683,L
635,200 E MARKET ST,LOUISVILLE,KY,40202,Match,Exact,200 E Market St,LOUISVILLE,KY,40202,-85.750046,38.254475,96844818,R
877,2600 PENNACOOK RD,LOUISVILLE,KY,40214,No_Match,,,,,,,,,
636,3700 POWELL AVE,LOUISVILLE,KY,40215,Match,Exact,3700 Powell Ave,LOUISVILLE,KY,40215,-85.79116,38.191402,96848085,R
878,2700 GREENWOOD AVE,LOUISVILLE,KY,40211,Match,Exact,2700 Greenwood Ave,LOUISVILLE,KY,40211,-85.797844,38.242104,632852363,L
637,3700 TAYLOR BLVD,LOUISVILLE,KY,40215,Match,Exact,3700 Taylor Blvd,LOUISVILLE,KY,40215,-85.78333,38.191036,96848515,R
879,3100 W BROADWAY,LOUISVILLE,KY,40211,Match,Exact,3100 W Broadway,LOUISVILLE,KY,40211,-85.80372,38.24972,96841339,L
638,500 DR W J HODGE ST,LOUISVILLE,KY,40203,Match,Exact,500 Doctor W J Hodge St,LOUISVILLE,KY,40203,-85.78565,38.254223,96841764,R
639,500 N 20TH ST,LOUISVILLE,KY,40203,Match,Exact,500 N 20th St,LOUISVILLE,KY,40203,-85.78205,38.265423,96841889,L
880,3400 LARKWOOD AVE,LOUISVILLE,KY,40212,Match,Exact,3400 Larkwood Ave,LOUISVILLE,KY,40212,-85.80771,38.2578,618507268,L
881,3700 KLONDIKE LN,LOUISVILLE,KY,40220,Match,Non_Exact,3700 Klondike Ln,LOUISVILLE,KY,40218,-85.63851,38.20886,96856698,R
640,12200 DIXIE HWY,LOUISVILLE,KY,40272,Match,Exact,12200 Dixie Hwy,LOUISVILLE,KY,40272,-85.88429,38.07639,96861478,R
882,4000 HERMAN ST,LOUISVILLE,KY,40212,Match,Exact,4000 Herman St,LOUISVILLE,KY,40212,-85.81707,38.260296,96836049,L
641,3100 PORTLAND AVE,LOUISVILLE,KY,40212,Match,Exact,3100 Portland Ave,LOUISVILLE,KY,40212,-85.797966,38.273914,96840904,L
883,8100 NATIONAL TPKE,LOUISVILLE,KY,40214,Match,Exact,8100 National Tpke,LOUISVILLE,KY,40214,-85.75153,38.133472,96850862,R
400,BAXTER AVE / E BROADWAY,LOUISVILLE,KY,40204,No_Match,,,,,,,,,
642,3600 WOODRUFF AVE,LOUISVILLE,KY,40215,Match,Exact,3600 Woodruff Ave,LOUISVILLE,KY,40215,-85.784515,38.19413,96848494,R
884,1000 BAXTER AVE,LOUISVILLE,KY,40204,Match,Exact,1000 Baxter Ave,LOUISVILLE,KY,40204,-85.72343,38.239105,618512832,R
401,NEW CUT RD / OUTER LOOP,LOUISVILLE,KY,40214,No_Match,,,,,,,,,
643,3700 KAHLERT AVE,LOUISVILLE,KY,40215,Match,Exact,3700 Kahlert Ave,LOUISVILLE,KY,40215,-85.78731,38.19123,96848109,R
885,10700 DIXIE HWY,LOUISVILLE,KY,40272,Match,Exact,10700 Dixie Hwy,LOUISVILLE,KY,40272,-85.87262,38.09786,96838107,R
402,S 7TH ST / W HILL ST,LOUISVILLE,KY,40208,No_Match,,,,,,,,,
644,3800 OBOE DR,LOUISVILLE,KY,40216,Match,Exact,3800 Oboe Dr,LOUISVILLE,KY,40216,-85.8439,38.199406,96836355,R
886,1300 VIM DR,LOUISVILLE,KY,40213,Match,Exact,1300 Vim Dr,LOUISVILLE,KY,40213,-85.70418,38.173847,96882945,R
403,S FLOYD ST / E ST CATHERINE ST,LOUISVILLE,KY,40203,No_Match,,,,,,,,,
645,4300 LONSDALE AVE,LOUISVILLE,KY,40215,Match,Exact,4300 Lonsdale Ave,LOUISVILLE,KY,40215,-85.78641,38.178146,96848227,R
887,1700 WEST CREEK WAY,LOUISVILLE,KY,40242,Match,Exact,1700 W Creek Way,LOUISVILLE,KY,40242,-85.602486,38.273205,96862964,R
404,1400 OAKWOOD AVE,LOUISVILLE,KY,40215,Match,Exact,1400 Oakwood Ave,LOUISVILLE,KY,40215,-85.78467,38.176815,96869314,L
646,BLUEGRASS AVE / TAYLOR BLVD,LOUISVILLE,KY,40215,No_Match,,,,,,,,,
888,2000 RIVER RD,LOUISVILLE,KY,40206,Match,Exact,2000 River Rd,LOUISVILLE,KY,40206,-85.7148,38.268696,620616598,R
405,1500 OLEANDA AVE,LOUISVILLE,KY,40215,Match,Exact,1500 Oleanda Ave,LOUISVILLE,KY,40215,-85.78701,38.20603,96843479,L
647,DIXIE HWY / GARLAND AVE,LOUISVILLE,KY,40210,No_Match,,,,,,,,,
889,2800 SLEVIN ST,LOUISVILLE,KY,40212,Match,Exact,2800 Slevin St,LOUISVILLE,KY,40212,-85.79652,38.26631,96841396,L
406,1700 WILSON AVE,LOUISVILLE,KY,40210,Match,Exact,1700 Wilson Ave,LOUISVILLE,KY,40210,-85.782585,38.23359,96843588,L
648,DIXIE HWY / GREENWOOD RD,LOUISVILLE,KY,40258,No_Match,,,,,,,,,
407,2300 W BROADWAY,LOUISVILLE,KY,40211,Match,Exact,2300 W Broadway,LOUISVILLE,KY,40211,-85.78996,38.249268,96841785,L
649,S 24TH ST / W BROADWAY,LOUISVILLE,KY,40211,No_Match,,,,,,,,,
408,900 GOSS AVE,LOUISVILLE,KY,40217,Match,Exact,900 Goss Ave,LOUISVILLE,KY,40217,-85.7402,38.23021,96846402,R
409,S 12TH ST / W BROADWAY,LOUISVILLE,KY,40203,No_Match,,,,,,,,,
890,300 E GAULBERT AVE,LOUISVILLE,KY,40208,Match,Exact,300 E Gaulbert Ave,LOUISVILLE,KY,40208,-85.75339,38.22374,96845955,R
891,3700 WOODRUFF AVE,LOUISVILLE,KY,40215,Match,Exact,3700 Woodruff Ave,LOUISVILLE,KY,40215,-85.78474,38.191113,96848508,R
650,S 5TH ST / W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40202,No_Match,,,,,,,,,
892,4400 TOWNE CENTER DR,LOUISVILLE,KY,40241,No_Match,,,,,,,,,
651,1200 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40203,Match,Exact,1200 W Muhammad Ali Blvd,LOUISVILLE,KY,40203,-85.77139,38.25265,96842426,R
893,7700 PRESTON HWY,LOUISVILLE,KY,40219,Match,Exact,7700 Preston Hwy,LOUISVILLE,KY,40219,-85.687874,38.140457,96858858,R
410,1700 W BROADWAY,LOUISVILLE,KY,40203,No_Match,,,,,,,,,
652,2200 W JEFFERSON ST,LOUISVILLE,KY,40212,Match,Exact,2200 W Jefferson St,LOUISVILLE,KY,40212,-85.78693,38.257137,96841721,L
894,900 S 26TH ST,LOUISVILLE,KY,40210,Match,Non_Exact,900 S 26th St,LOUISVILLE,KY,40211,-85.79546,38.244617,618514197,R
411,BARDSTOWN RD / GOLDSMITH LN,LOUISVILLE,KY,40205,No_Match,,,,,,,,,
653,3300 BRECKENRIDGE LN,LOUISVILLE,KY,40220,Match,Exact,3300 Breckenridge Ln,LOUISVILLE,KY,40220,-85.623276,38.204918,96988671,R
895,100 GILLETTE AVE,LOUISVILLE,KY,40214,Match,Exact,100 Gillette Ave,LOUISVILLE,KY,40214,-85.76204,38.185905,618507735,R
412,1300 S BROOK ST,LOUISVILLE,KY,40208,Match,Exact,1300 S Brook St,LOUISVILLE,KY,40208,-85.75419,38.23163,96887913,R
654,3400 PRESTON HWY,LOUISVILLE,KY,40213,Match,Exact,3400 Preston Hwy,LOUISVILLE,KY,40213,-85.73132,38.197212,96847591,R
896,1600 BEECHWOOD AVE,LOUISVILLE,KY,40204,Match,Exact,1600 Beechwood Ave,LOUISVILLE,KY,40204,-85.7198,38.234787,618512760,R
413,4800 DIXIE HWY,LOUISVILLE,KY,40216,Match,Exact,4800 Dixie Hwy,LOUISVILLE,KY,40216,-85.82491,38.172832,96839082,R
655,3600 KAHLERT AVE,LOUISVILLE,KY,40215,Match,Exact,3600 Kahlert Ave,LOUISVILLE,KY,40215,-85.78709,38.194244,96848099,R
897,1700 S 2ND ST,LOUISVILLE,KY,40208,Match,Exact,1700 S 2nd St,LOUISVILLE,KY,40208,-85.75909,38.222965,96989288,R
414,6500 SIGNATURE DR,LOUISVILLE,KY,40213,Match,Exact,6500 Signature Dr,LOUISVILLE,KY,40213,-85.71441,38.157143,620569573,L
656,4600 PRESTON HWY,LOUISVILLE,KY,40213,Match,Exact,4600 Preston Hwy,LOUISVILLE,KY,40213,-85.72078,38.182297,96850566,R
898,1800 W KENTUCKY ST,LOUISVILLE,KY,40210,Match,Exact,1800 W Kentucky St,LOUISVILLE,KY,40210,-85.78503,38.241745,618514611,L
415,3600 ELDERWOOD WAY,LOUISVILLE,KY,40215,Match,Exact,3600 Elderwood Way,LOUISVILLE,KY,40215,-85.80083,38.194237,96847892,R
657,600 S 27TH ST,LOUISVILLE,KY,40211,Match,Exact,600 S 27th St,LOUISVILLE,KY,40211,-85.795975,38.25313,618514055,R
899,4000 S 3RD ST,LOUISVILLE,KY,40214,Match,Exact,4000 S 3rd St,LOUISVILLE,KY,40214,-85.765076,38.198105,96844588,R
416,1600 S 13TH ST,LOUISVILLE,KY,40210,Match,Exact,1600 S 13th St,LOUISVILLE,KY,40210,-85.777084,38.226208,96910781,R
658,1100 CLAY AVE,LOUISVILLE,KY,40219,Match,Exact,1100 Clay Ave,LOUISVILLE,KY,40219,-85.69512,38.141834,96858808,R
417,6000 PRESTON HWY,LOUISVILLE,KY,40219,Match,Exact,6000 Preston Hwy,LOUISVILLE,KY,40219,-85.70091,38.16328,612570433,R
659,2100 PORTLAND AVE,LOUISVILLE,KY,40212,Match,Exact,2100 Portland Ave,LOUISVILLE,KY,40212,-85.782616,38.268417,96841858,L
